"file","area","chars","wikilinks","unresolved_wikilinks","placeholder_hits","generic_template_hits","mojibake_hits","source_signal","recommended_disposition","decision"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS REPORT COMPREHENSIVE_装配稿.md","assembly","1086","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS SKILL PATTERNS DEEP DIVE_装配稿.md","assembly","1142","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_EIGHT CHAPTERS_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_EPILOGUE_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_n 你不是在 管理时间 ，而是你是在 保卫注意力_装配稿.md","assembly","1040","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_PREFACE_装配稿.md","assembly","848","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_REPAIR REPORT_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T1 01 多巴胺本质_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T1 01 多巴胺不是快乐分子_装配稿.md","assembly","960","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T1 02 成瘾的反面是连接_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T1 03 痛苦天平_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T10 01 自律即自爱_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T10 02 反脆弱_装配稿.md","assembly","1229","7","7","2","0","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T10 03 复杂系统的问题解决_装配稿.md","assembly","974","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T2 01 肥胖的真凶是胰岛素_装配稿.md","assembly","960","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T2 01 胰岛素真相_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T2 02 代谢灵活性_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T2 03 生酮饮食的真相_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 01 你不是意志力薄弱_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 02 焦虑公式_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 02 焦虑数学公式_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 03 元认知超能力_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 04 第一性原理_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 05 认知卸载的危险_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T3 06 信息节食_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T4 01 8020法则_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T4 02 DEAL模型_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T4 03 最小可行性习惯_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T5 01 资产vs负债_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T5 02 复利思维_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T5 02 复利哲学_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T5 03 价值投资_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T5 04 资产定义权_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T5 05 被动收入的四种模式_装配稿.md","assembly","1365","10","10","0","0","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T6 01 权力的信息论_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T6 02 衰退生存_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T6 03 大明王朝1566_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T6 04 制度成本的隐性分配_装配稿.md","assembly","960","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T7 01 依恋理论_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T7 02 爱的八次约会_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T7 03 爱的五种语言_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T7 04 成年人的友谊退化_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T8 01 流量本质_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T8 02 一人企业_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T8 03 HKR内容公式_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T8 04 平台依赖症_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T9 01 中医系统论_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T9 02 气血津液_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_T9 03 中西医的认知鸿沟_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_W89运行系统的人指出：你不是你的系统_装配稿.md","assembly","934","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
