"old_path","same_basename_count","candidate_new_paths","confidence"
"media/README.md","45","00-收件箱/README.md | 01-项目/00-缓冲区/README.md | 01-项目/README.md | 01-项目/books-knowing-doing/00-缓冲区/README.md | 01-项目/books-knowing-doing/README.md | 01-项目/game-opportunity-lab/00-缓冲区/README.md | 01-项目/game-opportunity-lab/README.md | 01-项目/possibility-debt/00-缓冲区/README.md | 01-项目/possibility-debt/README.md | 01-项目/possibility-debt/SIMULATION/README.md | 01-项目/proofline/README.md | 01-项目/知行转化研究/00-缓冲区/prototype/README.md | 01-项目/知行转化研究/README.md | 01-项目/知行转化研究/diagnostic-tool/README.md | 03-资源/00-缓冲区/README.md | 03-资源/README.md | 03-资源/创作者素材/README.md | 03-资源/素材库/超级个体学习笔记/README.md | 04-知识/00-缓冲区/README.md | 04-知识/README.md | 05-内容生产/00-缓冲区/README.md | 05-内容生产/README.md | 05-内容生产/内容体系/00-缓冲区/README.md | 05-内容生产/内容体系/00-缓冲区/legacy-content-creation/README.md | 05-内容生产/内容体系/02-内容单元库/README.md | 05-内容生产/内容体系/03-处理状态/00-缓冲区/README.md | 05-内容生产/内容体系/README.md | 05-内容生产/方法论手册/00-缓冲区/README.md | 05-内容生产/方法论手册/README.md | 05-内容生产/运营与发布/README.md | 05-内容生产/运营与发布/已发布/README.md | 05-内容生产/运营与发布/数据/README.md | 05-内容生产/进行中/00-缓冲区/README.md | 05-内容生产/进行中/README.md | 08-媒体与产品/00-缓冲区/README.md | 08-媒体与产品/README.md | 08-媒体与产品/媒体/README.md | 08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/README.md | 08-媒体与产品/媒体/创作者书稿/README.md | 90-归档/README.md | 99-系统/00-缓冲区/README.md | 99-系统/README.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/README.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/site/README.md | 99-系统/元数据/00-缓冲区/README.md","low-ambiguous-basename"
"media/SECURITY_REVIEW_SKILLS.md","1","90-归档/历史版本/media-root-documents-20260715/SECURITY_REVIEW_SKILLS.md","medium-unique-basename"
"media/flagship/book-of-life-answers/FINAL_DELIVERY_STATUS.md","1","08-媒体与产品/媒体/flagship/book-of-life-answers/FINAL_DELIVERY_STATUS.md","medium-unique-basename"
"media/flagship/book-v7/CONTENT_ROADMAP.md","1","08-媒体与产品/媒体/flagship/book-v7/CONTENT_ROADMAP.md","medium-unique-basename"
"media/flagship/book-v7/HEALTH_CHECK.md","1","08-媒体与产品/媒体/flagship/book-v7/HEALTH_CHECK.md","medium-unique-basename"
"media/flagship/book-v7/LAUNCH_KIT.md","1","08-媒体与产品/媒体/flagship/book-v7/LAUNCH_KIT.md","medium-unique-basename"
"media/flagship/book-v7/PUBLISH_CHECKLIST.md","1","08-媒体与产品/媒体/flagship/book-v7/00-缓冲区/PUBLISH_CHECKLIST.md","medium-unique-basename"
"media/flagship/book-v7/platforms/answer_book_v7.html","1","08-媒体与产品/媒体/flagship/book-v7/platforms/answer_book_v7.html","medium-unique-basename"
"media/flagship/book-v7/platforms/wechat.md","1","08-媒体与产品/媒体/flagship/book-v7/platforms/wechat.md","medium-unique-basename"
"media/flagship/book-v7/platforms/wechat_wewrite_enhanced.md","1","08-媒体与产品/媒体/flagship/book-v7/platforms/wechat_wewrite_enhanced.md","medium-unique-basename"
"media/flagship/book-v7/platforms/zhihu.md","1","08-媒体与产品/媒体/flagship/book-v7/platforms/zhihu.md","medium-unique-basename"
"media/skill-ecosystem-xhs-version.md","1","90-归档/历史版本/media-root-documents-20260715/skill-ecosystem-xhs-version.md","medium-unique-basename"
"media/wechat_2026-06-07/W18/W18_读书方法论_v1.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W18_读书方法论_v1.md","medium-unique-basename"
"media/wechat_2026-06-07/W34/W34_v1.txt","0","","none"
"media/wechat_2026-06-07/W62_写赚流水线.md","1","08-媒体与产品/媒体/wechat_2026-06-07/W62_写赚流水线.md","medium-unique-basename"
"media/wechat_2026-06-07/W99_选题燃料不足.md","1","08-媒体与产品/媒体/wechat_2026-06-07/W99_选题燃料不足.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D11_共同想象与权力.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D11_共同想象与权力.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D12_三重大脑的真相.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D12_三重大脑的真相.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D13_依恋模式.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D13_依恋模式.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D14_第一性原理深钻.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D14_第一性原理深钻.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D15_注意力第一资产.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D15_注意力第一资产.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D16_22岁试错期权.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D16_22岁试错期权.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D17_信息转化率.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D17_信息转化率.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D18_知道验证的鸿沟.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D18_知道验证的鸿沟.md","medium-unique-basename"
"media/wechat_2026-06-07/_dbs/D19_环境暴政.md","1","08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D19_环境暴政.md","medium-unique-basename"
"media/wechat_2026-06-07/流量_HKR公式.md","1","08-媒体与产品/媒体/wechat_2026-06-07/流量_HKR公式.md","medium-unique-basename"
"media/xiaohongshu/XC3b.md","1","08-媒体与产品/媒体/xiaohongshu/XC3b.md","medium-unique-basename"
"scripts/_fix_lists.py","1","99-系统/脚本/_fix_lists.py","medium-unique-basename"
"scripts/_scan_faith.py","1","99-系统/脚本/_scan_faith.py","medium-unique-basename"
"scripts/add_stanley_xref.py","1","99-系统/脚本/add_stanley_xref.py","medium-unique-basename"
"scripts/ai_taste_diag.py","1","99-系统/脚本/ai_taste_diag.py","medium-unique-basename"
"scripts/alchemist_audit.py","1","99-系统/脚本/alchemist_audit.py","medium-unique-basename"
"scripts/analyze_vault.ps1","1","99-系统/脚本/analyze_vault.ps1","medium-unique-basename"
"scripts/apply_renzhijuexing_style.py","1","99-系统/脚本/apply_renzhijuexing_style.py","medium-unique-basename"
"scripts/arch_diag_v2.py","1","99-系统/脚本/arch_diag_v2.py","medium-unique-basename"
"scripts/architecture_diagram.py","1","99-系统/脚本/architecture_diagram.py","medium-unique-basename"
"scripts/batch_evidence_fix.py","1","99-系统/脚本/batch_evidence_fix.py","medium-unique-basename"
"scripts/batch_fix_g2.py","1","99-系统/脚本/batch_fix_g2.py","medium-unique-basename"
"scripts/batch_fix_gates.py","1","99-系统/脚本/batch_fix_gates.py","medium-unique-basename"
"scripts/batch_fix_v2.py","1","99-系统/脚本/batch_fix_v2.py","medium-unique-basename"
"scripts/check_brand.py","1","99-系统/脚本/check_brand.py","medium-unique-basename"
"scripts/check_missing.py","1","99-系统/脚本/check_missing.py","medium-unique-basename"
"scripts/clean_manuscript.py","1","99-系统/脚本/clean_manuscript.py","medium-unique-basename"
"scripts/cleanup_entropy.ps1","1","99-系统/脚本/cleanup_entropy.ps1","medium-unique-basename"
"scripts/consolidate_references.py","1","99-系统/脚本/consolidate_references.py","medium-unique-basename"
"scripts/content_guard_v7.py","1","99-系统/脚本/content_guard_v7.py","medium-unique-basename"
"scripts/content_quality_audit.py","1","99-系统/脚本/content_quality_audit.py","medium-unique-basename"
"scripts/content_strategy.py","1","99-系统/脚本/content_strategy.py","medium-unique-basename"
"scripts/dbs_diagnosis.py","1","99-系统/脚本/dbs_diagnosis.py","medium-unique-basename"
"scripts/debug_g2.py","1","99-系统/脚本/debug_g2.py","medium-unique-basename"
"scripts/enhance_t8_cards.py","1","99-系统/脚本/enhance_t8_cards.py","medium-unique-basename"
"scripts/enhance_w_series.py","1","99-系统/脚本/enhance_w_series.py","medium-unique-basename"
"scripts/enrich_batch2.py","1","99-系统/脚本/enrich_batch2.py","medium-unique-basename"
"scripts/enrich_ch03.py","1","99-系统/脚本/enrich_ch03.py","medium-unique-basename"
"scripts/evidence_audit.py","1","99-系统/脚本/evidence_audit.py","medium-unique-basename"
"scripts/evidence_recheck.py","1","99-系统/脚本/evidence_recheck.py","medium-unique-basename"
"scripts/feishu_sync.py","1","99-系统/脚本/feishu_sync.py","medium-unique-basename"
"scripts/final_cleanup.ps1","1","99-系统/脚本/final_cleanup.ps1","medium-unique-basename"
"scripts/find_last2.py","1","99-系统/脚本/find_last2.py","medium-unique-basename"
"scripts/fix_ch02_evidence.py","1","99-系统/脚本/fix_ch02_evidence.py","medium-unique-basename"
"scripts/fix_ch05_evidence.py","1","99-系统/脚本/fix_ch05_evidence.py","medium-unique-basename"
"scripts/fix_remaining_g2.py","1","99-系统/脚本/fix_remaining_g2.py","medium-unique-basename"
"scripts/fix_stragglers.py","1","99-系统/脚本/fix_stragglers.py","medium-unique-basename"
"scripts/gen_slides.py","1","99-系统/脚本/gen_slides.py","medium-unique-basename"
"scripts/gen_wechat_234.py","1","99-系统/脚本/gen_wechat_234.py","medium-unique-basename"
"scripts/gen_wechat_5678.py","1","99-系统/脚本/gen_wechat_5678.py","medium-unique-basename"
"scripts/gen_wechat_ch01.py","1","99-系统/脚本/gen_wechat_ch01.py","medium-unique-basename"
"scripts/generate_report.ps1","1","99-系统/脚本/generate_report.ps1","medium-unique-basename"
"scripts/health_check.py","1","99-系统/脚本/health_check.py","medium-unique-basename"
"scripts/illustration_plan.py","1","99-系统/脚本/illustration_plan.py","medium-unique-basename"
"scripts/illustration_plan_v2.py","1","99-系统/脚本/illustration_plan_v2.py","medium-unique-basename"
"scripts/master_index.py","1","99-系统/脚本/master_index.py","medium-unique-basename"
"scripts/monthly_log_summary.py","1","99-系统/脚本/monthly_log_summary.py","medium-unique-basename"
"scripts/pre_repair_snapshot.py","1","99-系统/脚本/pre_repair_snapshot.py","medium-unique-basename"
"scripts/qa_recheck.py","1","99-系统/脚本/qa_recheck.py","medium-unique-basename"
"scripts/rebuild_home.ps1","1","99-系统/脚本/rebuild_home.ps1","medium-unique-basename"
"scripts/rebuild_mocs.ps1","1","99-系统/脚本/rebuild_mocs.ps1","medium-unique-basename"
"scripts/rebuild_practice.py","1","99-系统/脚本/rebuild_practice.py","medium-unique-basename"
"scripts/reformat_book.py","1","99-系统/脚本/reformat_book.py","medium-unique-basename"
"scripts/repair_dedup_damage.py","1","99-系统/脚本/repair_dedup_damage.py","medium-unique-basename"
"scripts/scan_low_quality.ps1","1","99-系统/脚本/scan_low_quality.ps1","medium-unique-basename"
"scripts/scan_skills.py","1","99-系统/脚本/scan_skills.py","medium-unique-basename"
"scripts/scan_skills_v2.py","1","99-系统/脚本/scan_skills_v2.py","medium-unique-basename"
"scripts/scan_strict.py","1","99-系统/脚本/scan_strict.py","medium-unique-basename"
"scripts/split_theory_practice.py","1","99-系统/脚本/split_theory_practice.py","medium-unique-basename"
"scripts/spot_check.py","1","99-系统/脚本/spot_check.py","medium-unique-basename"
"scripts/test_feishu.py","1","99-系统/脚本/test_feishu.py","medium-unique-basename"
"scripts/traffic_fix_r3.py","1","99-系统/脚本/traffic_fix_r3.py","medium-unique-basename"
"scripts/wechat_audit.py","1","99-系统/脚本/wechat_audit.py","medium-unique-basename"
"scripts/weread_batch2.py","1","99-系统/脚本/weread_batch2.py","medium-unique-basename"
"scripts/weread_batch3.py","1","99-系统/脚本/weread_batch3.py","medium-unique-basename"
"scripts/weread_ev_v2.py","1","99-系统/脚本/weread_ev_v2.py","medium-unique-basename"
"scripts/weread_evidence_update.py","1","99-系统/脚本/weread_evidence_update.py","medium-unique-basename"
"scripts/weread_extract_top.py","1","99-系统/脚本/weread_extract_top.py","medium-unique-basename"
"scripts/weread_extract_v2.py","1","99-系统/脚本/weread_extract_v2.py","medium-unique-basename"
"scripts/weread_map_to_v7.py","1","99-系统/脚本/weread_map_to_v7.py","medium-unique-basename"
"scripts/weread_map_v2.py","1","99-系统/脚本/weread_map_v2.py","medium-unique-basename"
"scripts/wewrite_checklist.py","1","99-系统/脚本/wewrite_checklist.py","medium-unique-basename"
"topic-management/compressed/TOPIC1_EXECUTION_SYSTEM.md","1","05-内容生产/选题管理/历史选题/2026-06/压缩主题框架/TOPIC1_EXECUTION_SYSTEM.md","medium-unique-basename"
"topic-management/compressed/TOPIC2_CONTENT_BUSINESS.md","1","05-内容生产/选题管理/历史选题/2026-06/压缩主题框架/TOPIC2_CONTENT_BUSINESS.md","medium-unique-basename"
"topic-management/compressed/TOPIC3_COGNITIVE_FRAMEWORK.md","1","05-内容生产/选题管理/历史选题/2026-06/压缩主题框架/TOPIC3_COGNITIVE_FRAMEWORK.md","medium-unique-basename"
"untitled-note-1783251274.md","0","","none"
"videos/k-shaped-economy/check_dur.py","1","08-媒体与产品/视频/k-shaped-economy/check_dur.py","medium-unique-basename"
"videos/k-shaped-economy/merge_audio.py","1","08-媒体与产品/视频/k-shaped-economy/merge_audio.py","medium-unique-basename"
"未命名 1.base","0","","none"
"未命名 1.canvas","0","","none"
"未命名 2.base","0","","none"
"未命名 2.canvas","0","","none"
"未命名 3.canvas","0","","none"
"未命名 4.canvas","0","","none"
"未命名.base","0","","none"
"未命名.canvas","0","","none"
"生命之书.md","0","","none"
"迁移/Questions（问题库） f8a03c54805d83308a65811defa1dd4e.csv.md","0","","none"
